,ziemianarozdrozu
1274,https://ziemianarozdrozu.pl/artykul/3265/film-years-of-living-dangerously-polskie-tlumaczenie
1275,https://ziemianarozdrozu.pl/artykul/3264/krotka-historia-bezpiecznego-limitu
1276,https://ziemianarozdrozu.pl/artykul/3262/wyklad-otwarty-na-politechnice-warszawskiej
1277,https://ziemianarozdrozu.pl/artykul/3261/klein-umowa-klimatyczna-to-jedyna-szansa-na-pokoj
1278,https://ziemianarozdrozu.pl/artykul/3260/ksiazka-rewolucja-energetyczna-ale-po-co
1279,https://ziemianarozdrozu.pl/artykul/3259/parlament-holandii-chce-wylaczenia-wszystkich-elektrowni-weglowych
1280,https://ziemianarozdrozu.pl/artykul/3258/dotacje-do-paliw-kopalnych-grzech-glowny-swiatowej-gospodarki
1281,https://ziemianarozdrozu.pl/artykul/3257/angela-merkel-jerry-brown-i-shell-–-debata-o-podatku-weglowym
1282,https://ziemianarozdrozu.pl/artykul/3256/polska-na-cop-21-–-troche-za-troche-przeciw
1283,https://ziemianarozdrozu.pl/artykul/3255/triumf-wolnego-handlu-meksyk-ma-prawo-usmiercac-delfiny
1284,https://ziemianarozdrozu.pl/artykul/3254/wiedzielismy-rozumielismy-przerzucalismy-problem-na-przyszle-pokolenia-i-przyszlosc-ta-nadeszla
1285,https://ziemianarozdrozu.pl/artykul/3253/kronika-rozdroza-2015-grudzien
1286,https://ziemianarozdrozu.pl/artykul/3252/redakcja-nauki-o-klimacie-w-swiat-sie-kreci-w-tvp1
1287,https://ziemianarozdrozu.pl/artykul/3251/szczyt-klimatyczny-w-paryzu-cop21-komentarze
1288,https://ziemianarozdrozu.pl/artykul/3250/wladca-swiata-2015
1289,https://ziemianarozdrozu.pl/artykul/3249/v-raport-ipcc-podsumowanie-dla-decydentow-po-polsku
1290,https://ziemianarozdrozu.pl/artykul/3248/ksiazki-za-komentarze-konkurs-nauki-o-klimacie
1291,https://ziemianarozdrozu.pl/artykul/3245/event-klimatyczny-na-pl-zamkowym
1292,https://ziemianarozdrozu.pl/artykul/3243/mit-by-zwalczyc-globalne-ocieplenie-wystarczy-sadzic-wiecej-drzew
1293,https://ziemianarozdrozu.pl/artykul/3242/rola-lasow-w-pochlanianiu-co2-w-pytaniach-i-odpowiedziach
1294,https://ziemianarozdrozu.pl/artykul/3240/ograniczenie-ocieplenia-do-2c-nierealny-optymizm-naukowcow
1295,https://ziemianarozdrozu.pl/artykul/3239/ostatnia-przymiarka-do-porozumienia-klimatycznego-na-cop21
1296,https://ziemianarozdrozu.pl/artykul/3238/czyt-kaziu-logic-mariusz-observer-oze-proszeni-o-odbior-nagrody
1297,https://ziemianarozdrozu.pl/artykul/3237/z-czym-polska-pojedzie-na-cop21-polityka-klimatyczna-po-wyborach
1298,https://ziemianarozdrozu.pl/artykul/3236/chinski-atom-w-natarciu
1299,https://ziemianarozdrozu.pl/artykul/3235/nagroda-w-konkursie-dziennikarze-dla-klimatu
1300,https://ziemianarozdrozu.pl/artykul/3234/co-nowy-minister-energetyki-mysli-o-weglu-atomie-i-oze
1301,https://ziemianarozdrozu.pl/artykul/3232/antarktyda-epizod-iv-nowa-nadzieja
1302,https://ziemianarozdrozu.pl/artykul/3231/happening-2711-w-warszawie-przed-szczytem-klimatycznym-w-paryzu
1303,https://ziemianarozdrozu.pl/artykul/3230/cele-wskazane-w-expose-beaty-szydlo-mozna-zrealizowac-dzieki-oze
1304,https://ziemianarozdrozu.pl/artykul/3229/zaskwierczalo
1305,https://ziemianarozdrozu.pl/artykul/3228/otylosc-miara-nadmiernej-konsumpcji
1306,https://ziemianarozdrozu.pl/artykul/3227/czy-antarktyda-zaleje-tokio-barcelone-i-waszyngton
1307,https://ziemianarozdrozu.pl/artykul/3226/lis-2015-prognoza-rekordowego-udzialu-oze-w-niemieckim-miksie-energetycznym
1308,https://ziemianarozdrozu.pl/artykul/3225/polska-czarna-plama-w-unii-europejskiej
1309,https://ziemianarozdrozu.pl/artykul/3224/co-nowy-sejm-zrobi-dla-oze
1310,https://ziemianarozdrozu.pl/artykul/3223/juz-od-50-lat-swiat-polityki-jest-swiadom-antropogenicznej-zmiany-klimatu
1311,https://ziemianarozdrozu.pl/artykul/3222/antropogeniczne-zaburzenie-klimatu-gniew-oceanow
1312,https://ziemianarozdrozu.pl/artykul/3221/i-znow-nam-wmawiaja-cieszcie-sie-z-ocieplenia
1313,https://ziemianarozdrozu.pl/artykul/3220/marcin-popkiewicz-po-co-kowalskim-wiedza-o-megatrendach
1314,https://ziemianarozdrozu.pl/artykul/3219/jak-koncerny-probuja-przechwytywac-ruchy-obywatelskie
1315,https://ziemianarozdrozu.pl/artykul/3218/w-holandii-powstaja-najwieksze-na-swiecie-ladowe-turbiny-wiatrowe
1316,https://ziemianarozdrozu.pl/artykul/3217/„gazy-cieplarniane-nie-sa-glownym-zrodlem-co2”-ze-co
1317,https://ziemianarozdrozu.pl/artykul/3216/gospodarz-egoista
1318,https://ziemianarozdrozu.pl/artykul/3215/niemcy-sprawdzili-ile-moga-pomiescic-elektrowni-pv
1319,https://ziemianarozdrozu.pl/artykul/3214/prezent-dla-aktywnej-spolecznosci-znr
1320,https://ziemianarozdrozu.pl/artykul/3213/blokowanie-polityki-klimatycznej-czas-zaczac
1321,https://ziemianarozdrozu.pl/artykul/3212/kronika-rozdroza-2015-listopad
1322,https://ziemianarozdrozu.pl/artykul/3211/chyba-nie-unikniemy-wzrostu-temperatury-o-ponad-2oc
1323,https://ziemianarozdrozu.pl/artykul/3209/czesc-i-dzieki-za-ryby
1324,https://ziemianarozdrozu.pl/artykul/3208/bloomberg-wiatr-tanszy-niz-atom-i-wegiel
1325,https://ziemianarozdrozu.pl/artykul/3207/pulapki-efektywnosci
1326,https://ziemianarozdrozu.pl/artykul/3206/skarb-panstwa-pozwany-za-zanieczyszczone-powietrze
1327,https://ziemianarozdrozu.pl/artykul/3205/
1328,https://ziemianarozdrozu.pl/artykul/3204/alaska-„wydobywajmy-wiecej-ropy-by-radzic-sobie-z-nastepstwami-zmiany-klimatu”
1329,https://ziemianarozdrozu.pl/artykul/3203/pakistanska-beczka-prochu
1330,https://ziemianarozdrozu.pl/artykul/3202/meksykanska-fala
1331,https://ziemianarozdrozu.pl/artykul/3201/szczyt-klimatyczny-nawet-jak-wszyscy-dotrzymaja-zobowiazan-to-i-tak-jestesmy-usmazeni
1332,https://ziemianarozdrozu.pl/artykul/3200/wybory-2015-wojtek-szymalski-program-transportowy
1333,https://ziemianarozdrozu.pl/artykul/3199/dodatkowe-emisje-ze-zrodel-naturalnych-a-przyszla-zmiana-klimatu
1334,https://ziemianarozdrozu.pl/artykul/3198/wybory-2015-jak-partie-widza-przyszlosc-energetyczna-Polski
1335,https://ziemianarozdrozu.pl/artykul/3197/przewodnik-po-nowym-porozumieniu-cz-4-sprawiedliwosc-i-poziom-ambicji
1336,https://ziemianarozdrozu.pl/artykul/3196/wybory-2015-z-kim-nam-po-drodze-a-z-kim-nie
1337,https://ziemianarozdrozu.pl/artykul/3195/plonaca-indonezja-emituje-wiecej-gazow-cieplarnianych-niz-usa
1338,https://ziemianarozdrozu.pl/artykul/3194/ksiezopolski-okrakiem-na-klimatycznej-barykadzie-18991
1339,https://ziemianarozdrozu.pl/artykul/3193/osaczona-elektroenergetyka-–-wyrok-na-establishment-polityczny-25-lecia
1340,https://ziemianarozdrozu.pl/artykul/3192/wiecej-drog-–-wieksze-korki
1341,https://ziemianarozdrozu.pl/artykul/3191/co-robia-„galopujace-lodowce”
1342,https://ziemianarozdrozu.pl/artykul/3190/pamiec-zlotej-rybki
1343,https://ziemianarozdrozu.pl/artykul/3189/kolejne-klimatyczne-porozumienie-usa-i-chin
1344,https://ziemianarozdrozu.pl/artykul/3188/dieselgate-koniec-z-samochodami
1345,https://ziemianarozdrozu.pl/artykul/3187/przewodnik-po-nowym-porozumieniu-cz-3-odpowiedzialnosc
1346,https://ziemianarozdrozu.pl/artykul/3186/sekrety-poziomu-morza
1347,https://ziemianarozdrozu.pl/artykul/3185/miedzy-bonn-bonn-i-paryzem-czy-sa-szanse-na-ambitny-klimatyczny-traktat
1348,https://ziemianarozdrozu.pl/artykul/3184/prezydent-duda-walczy-ze-smogiem
1349,https://ziemianarozdrozu.pl/artykul/3183/zanieczyszczenie-powietrza-w-polsce-najwyzsze-w-ue
1350,https://ziemianarozdrozu.pl/artykul/3182/wywinelismy-sie-kostusze-spod-kosy-o-wlos
1351,https://ziemianarozdrozu.pl/artykul/3181/stanowisko-partii-przed-wyborami-„jeszcze-200-lat-na-weglu”-czy-kierunek-oze
1352,https://ziemianarozdrozu.pl/artykul/3180/onz-tempo-wylesiania-spadlo-o-polowe
1353,https://ziemianarozdrozu.pl/artykul/3179/lukasz-bak-emisjami-co2-strasza-nas-nieuki
1354,https://ziemianarozdrozu.pl/artykul/3178/kronika-rozdroza-2015-pazdziernik
1355,https://ziemianarozdrozu.pl/artykul/3177/prof-popczyk-energetyczny-sojusz-polityczno-korporacyjny-uczy-sie-powoli
1356,https://ziemianarozdrozu.pl/artykul/3176/papiez-spoglada-w-kierunku-porozumienia-klimatycznego-w-paryzu-stwierdza-ze-nieokielznany-kapitalizm-niszczy-srodowisko
1357,https://ziemianarozdrozu.pl/artykul/3175/odzyskujac-lokalne-systemy-zywnosciowe
1358,https://ziemianarozdrozu.pl/artykul/3174/nowe-prawo-w-kalifornii-50procent-energii-z-oze-do-2030
1359,https://ziemianarozdrozu.pl/artykul/3173/porazka-w-walce-z-ociepleniem-spoteguje-kryzys-uchodzczy
1360,https://ziemianarozdrozu.pl/artykul/3172/zmiany-w-arktyce
1361,https://ziemianarozdrozu.pl/artykul/3171/bigos-z-przyprawa-weglowa-czyli-wszystkiego-po-trochu
1362,https://ziemianarozdrozu.pl/artykul/3170/przewodnik-po-porozumieniu-klimatycznym
1363,https://ziemianarozdrozu.pl/artykul/3169/miejsca-pracy-kontra-miejsce-do-zycia
1364,https://ziemianarozdrozu.pl/artykul/3168/ognie-piekielne
1365,https://ziemianarozdrozu.pl/artykul/3167/co-jest-lepsze-tj-mniej-szkodliwe-dla-zasobow-i-srodowiska-podroz-autem-czy-samolotem
1366,https://ziemianarozdrozu.pl/artykul/3166/chiny-najwieksza-katastrofa-srodowiskowa-swiata
1367,https://ziemianarozdrozu.pl/artykul/3165/sekrety-poziomu-morza
1368,https://ziemianarozdrozu.pl/artykul/3164/ziemia-mowi-„sprawdzam”
1369,https://ziemianarozdrozu.pl/artykul/3163/hekatomba-wielkich-roslinozercow
1370,https://ziemianarozdrozu.pl/artykul/3162/czy-obecna-zmiana-klimatu-zagraza-ptakom
1371,https://ziemianarozdrozu.pl/artykul/3160/w-polsce-konczy-sie-wegiel
1372,https://ziemianarozdrozu.pl/artykul/3159/kronika-rozdroza-2015-wrzesien
1373,https://ziemianarozdrozu.pl/artykul/3158/klimatyczna-kontrowersja
1374,https://ziemianarozdrozu.pl/artykul/3157/rozmarzanie-wiecznej-zmarzliny-przyspieszy-globalne-ocieplenie
1375,https://ziemianarozdrozu.pl/artykul/3156/monbiot-delegaci-onz-bija-sobie-brawo-za-co
1376,https://ziemianarozdrozu.pl/artykul/3155/spalarnie-odpadow-przeszkoda-w-rozwoju-gospodarki-o-obiegu-zamknietym
1377,https://ziemianarozdrozu.pl/artykul/3154/rosyjskie-pieklo-pozarow-cena-za-naftowa-gospodarke
1378,https://ziemianarozdrozu.pl/artykul/3153/fikcyjna-ochrona-lasow-amazonii
1379,https://ziemianarozdrozu.pl/artykul/3152/zmiany-klimatyczne-to-szansa-na-sprawiedliwszy-swiat
1380,https://ziemianarozdrozu.pl/artykul/3151/badanie-bateria-chemicznej-energii-ziemi-jest-na-wyczerpaniu
1381,https://ziemianarozdrozu.pl/artykul/3150/grzegorz-wisniewski-poleca-lekture-na-wakacje-blackout
1382,https://ziemianarozdrozu.pl/artykul/3149/sorry-taki-mamy-klimat-20
1383,https://ziemianarozdrozu.pl/artykul/3148/niemcy-bija-kolejny-rekord-produkcji-energii-z-oze
1384,https://ziemianarozdrozu.pl/artykul/3147/20-stopien-zasilania-–-dlaczego-energetyka-cieplna-przegrywa-z-upalem
1385,https://ziemianarozdrozu.pl/artykul/3146/operacja-sie-udala-ale-pacjent-ledwo-dyszy
1386,https://ziemianarozdrozu.pl/artykul/3145/fale-upalow-czyli-letnia-opowiesc
1387,https://ziemianarozdrozu.pl/artykul/3144/k-guzek-to-nie-upal-jest-powodem-klopotow-z-energia
1388,https://ziemianarozdrozu.pl/artykul/3143/profesor-leszek-marks-i-skrocony-holocen
1389,https://ziemianarozdrozu.pl/artykul/3142/klimat-staje-sie-zagrozeniem-dla-polski
1390,https://ziemianarozdrozu.pl/artykul/3141/koralowce-w-pulapce
1391,https://ziemianarozdrozu.pl/artykul/3140/porozumienie-paryskie-bedzie-ale-pozbawione-pazura
1392,https://ziemianarozdrozu.pl/artykul/3139/czy-leci-z-nami-klimatolog
1393,https://ziemianarozdrozu.pl/artykul/3138/czy-polska-odpowiada-za-globalne-ocieplenie
1394,https://ziemianarozdrozu.pl/artykul/3136/kronika-rozdroza-2015-sierpien
1395,https://ziemianarozdrozu.pl/artykul/3135/co-zalatwilo-dinozaury-zagadka-kryminalna
1396,https://ziemianarozdrozu.pl/artykul/3134/koalicja-klimatyczna-niekonstytucyjna-nowelizacja-uderzy-w-polskich-rolnikow
1397,https://ziemianarozdrozu.pl/artykul/3133/juz-prawie-13-energii-elektrycznej-z-oze-w-niemczech
1398,https://ziemianarozdrozu.pl/artykul/3132/mezczyzni-szczegolnie-zagrozeni-wyzsza-umieralnoscia-z-powodu-fal-upalow
1399,https://ziemianarozdrozu.pl/artykul/3131/zwiazek-zaniepokojonych-naukowcow-dossier-oszustwa
1400,https://ziemianarozdrozu.pl/artykul/3130/chiny-uchylaja-sie-od-odpowiedzialnosci-za-zmiany-klimatu
1401,https://ziemianarozdrozu.pl/artykul/3129/temperatura-mokrego-termometru
1402,https://ziemianarozdrozu.pl/artykul/3128/czy-susza-usmierci-sekwoje
1403,https://ziemianarozdrozu.pl/artykul/3127/plan-dla-slaska-czyli-troche-o-polityce
1404,https://ziemianarozdrozu.pl/artykul/3126/rewolucja-energetyczna-i-upaly
1405,https://ziemianarozdrozu.pl/artykul/3125/pojutrze-mit-wiecznie-zywy
1406,https://ziemianarozdrozu.pl/artykul/3124/globalne-ocieplenie-pedzi-do-przodu
1407,https://ziemianarozdrozu.pl/artykul/3123/jesli-zmiana-klimatu-bylaby-prawdziwa-to-jak-wyjasnisz-mrozona-pizze-he
1408,https://ziemianarozdrozu.pl/artykul/3122/o-krolu-arturze-i-zawzietym-czarnym-rycerzu
1409,https://ziemianarozdrozu.pl/artykul/3121/stanelam-pomiedzy-koncernem-i-arktyka
1410,https://ziemianarozdrozu.pl/artykul/3120/raport-wise-–-wegiel-kula-u-nogi-polskiej-gospodarki
1411,https://ziemianarozdrozu.pl/artykul/3118/„the-lancet”-zmiana-klimatu-pogorszy-nasze-zdrowie
1412,https://ziemianarozdrozu.pl/artykul/3117/petycja-do-pani-premier-chcemy-energii-odnawialnej
1413,https://ziemianarozdrozu.pl/artykul/3116/ograniczyc-emisje-ale-jak-przewodnik-po-nowym-traktacie-klimatycznym-cz-1
1414,https://ziemianarozdrozu.pl/artykul/3115/demoseuropa-potrzebne-ministerstwo-oze-i-ochrony-srodowiska
1415,https://ziemianarozdrozu.pl/artykul/3114/czesi-juz-nie-po-polskiej-stronie-koncza-z-weglem
1416,https://ziemianarozdrozu.pl/artykul/3113/kronika-rozdroza-2015-lipiec
1417,https://ziemianarozdrozu.pl/artykul/3112/niezauwazona-rewolucja-w-usa
1418,https://ziemianarozdrozu.pl/artykul/3111/prof-winiecki-i-„panikarstwo-klimatyczne”-czyli-centrum-im-adama-smitha-znowu-nadaje
1419,https://ziemianarozdrozu.pl/artykul/3110/shell-uzyskal-pozwolenie-na-wydobycie-ropy-w-arktyce
1420,https://ziemianarozdrozu.pl/artykul/3109/munich-re-coraz-wiecej-katastrof-klimatycznych-i-pogodowych
1421,https://ziemianarozdrozu.pl/artykul/3108/wzrost-temperatury-i-fotosynteza
1422,https://ziemianarozdrozu.pl/artykul/3107/niedzwiedzie-polarne-nie-przetrwaja-na-diecie-ladowej
1423,https://ziemianarozdrozu.pl/artykul/3106/höhn-wegiel-brunatny-to-sprawa-zamknieta
1424,https://ziemianarozdrozu.pl/artykul/3105/jak-polska-odpowie-na-zielona-encyklike-papieza-franciszka
1425,https://ziemianarozdrozu.pl/artykul/3104/pkp-plk-ignoruje-wyrok-europejskiego-trybunalu-sprawiedliwosci
1426,https://ziemianarozdrozu.pl/artykul/3103/przerwa-w-ociepleniu-klimatu-bynajmniej
1427,https://ziemianarozdrozu.pl/artykul/3102/nadchodzi-zmiana-klimatu-w-kosciele
1428,https://ziemianarozdrozu.pl/artykul/3101/spotkanie-ministrow-srodowiska-krajow-ue-dlaczego-polska-apeluje-o-mniej-ambitna-walke-z-zanieczyszczeniami-powietrza
1429,https://ziemianarozdrozu.pl/artykul/3100/runda-negocjacji-klimatycznych-w-bonn-–-palace-pytania-zadnych-odpowiedzi
1430,https://ziemianarozdrozu.pl/artykul/3099/grafika-dnia-wybrzeze-oceanu-arktycznego
1431,https://ziemianarozdrozu.pl/artykul/3098/abc-nowego-systemu-energetycznego
1432,https://ziemianarozdrozu.pl/artykul/3097/papiez-encyklika-o-ochronie-stworzenia
1433,https://ziemianarozdrozu.pl/artykul/3096/po-drugiej-stronie-rynku-energii
1434,https://ziemianarozdrozu.pl/artykul/3095/siedem-epickich-susz-na-ziemi
1435,https://ziemianarozdrozu.pl/artykul/3094/niebezpieczna-odyseja-katarskiego-gazowca
1436,https://ziemianarozdrozu.pl/artykul/3093/zielona-niewiedza
1437,https://ziemianarozdrozu.pl/artykul/3092/g7-za-pelna-dekarbonizacja-globalnej-gospodarki
1438,https://ziemianarozdrozu.pl/artykul/3091/buspasowa-pulapka
1439,https://ziemianarozdrozu.pl/artykul/3090/merkel-o-szczycie-g7-to-beda-trudne-rozmowy
1440,https://ziemianarozdrozu.pl/artykul/3089/rewolucja-energetyczna-po-niemiecku-podatkiem-w-wegiel-brunatny
1441,https://ziemianarozdrozu.pl/artykul/3088/gwaltowny-wzrost-stezenia-metanu-w-arktyce
1442,https://ziemianarozdrozu.pl/artykul/3087/elektrownia-za-zlotowke-chcesz-kupic-kawalek-elektrowni
1443,https://ziemianarozdrozu.pl/artykul/3086/indie-–-rozwoj-ponad-wszystko
1444,https://ziemianarozdrozu.pl/artykul/3085/kronika-rozdroza-2015-czerwiec
1445,https://ziemianarozdrozu.pl/artykul/3084/spadajace-ceny-paliw-kopalnych-–-krotkotrwaly-trend-czy-regula
1446,https://ziemianarozdrozu.pl/artykul/3083/poziom-baltyku-moze-wzrosnac-o-prawie-metr
1447,https://ziemianarozdrozu.pl/artykul/3082/jeremy-jackson-wzrost-poziomu-morz-jest-nebezpieczny
1448,https://ziemianarozdrozu.pl/artykul/3081/ocean-apocalypse
1449,https://ziemianarozdrozu.pl/artykul/3080/projekt-nowelizacji-ustawy-o-oze-niezgodny-z-unijna-dyrektywa
1450,https://ziemianarozdrozu.pl/artykul/3079/g-wisniewski-o-nowelizacji-ustawy-o-oze-gorset-przepisow-dla-prosumentow-pieniadze-dla-koncernow
1451,https://ziemianarozdrozu.pl/artykul/3078/gaz-z-lupkow-nie-jest-„pomostem”-do-czystej-energii
1452,https://ziemianarozdrozu.pl/artykul/3077/jeremyhoward-cudowne-i-przerazajace-implikacje-tego-ze-komputer-potrafi-sie-uczyc
1453,https://ziemianarozdrozu.pl/artykul/3076/spelnienie-marzen-filstranta-wszystkie-paliwa-kopalne-do-atmosfery
1454,https://ziemianarozdrozu.pl/artykul/3075/chronie-klimat-nie-latam
1455,https://ziemianarozdrozu.pl/artykul/3074/czas-na-ograniczenie-emisji-z-transportu
1456,https://ziemianarozdrozu.pl/artykul/3073/prezydent-duda-–-polityczne-nihil-novi-w-energetyce
1457,https://ziemianarozdrozu.pl/artykul/3072/najwiekszy-fundusz-inwestycyjny-swiata-wycofuje-sie-z-wegla
1458,https://ziemianarozdrozu.pl/artykul/3071/granice-ziemi
1459,https://ziemianarozdrozu.pl/artykul/3070/polskie-lobby-przemyslowe-w-naszym-wszechswiecie-prawa-fizyki-dzialaja-inaczej
1460,https://ziemianarozdrozu.pl/artykul/3069/„globalne-ocieplenie-zatrzymalo-sie”-rekordowy-rok-2014-rekordowy-rok-2015-rekordowy-rok-2016
1461,https://ziemianarozdrozu.pl/artykul/3068/cala-prawda-o-rybach
1462,https://ziemianarozdrozu.pl/artykul/3067/z-pensylwanii-do-zurawlowa-czyli-o-ludziach-i-lupkach
1463,https://ziemianarozdrozu.pl/artykul/3066/bogaci-nie-zasluguja-na-swoje-zarobki
1464,https://ziemianarozdrozu.pl/artykul/3065/brudna-prawda-zanieczyszczenie-baltyku
1465,https://ziemianarozdrozu.pl/artykul/3064/to-miala-byc-pora-deszczowa-w-brazylii-gdzie-wiec-podziala-sie-cala-woda
1466,https://ziemianarozdrozu.pl/artykul/3063/400-ppm-–-wkraczamy-w-nowy-goracy-swiat
1467,https://ziemianarozdrozu.pl/artykul/3062/list-otwarty
1468,https://ziemianarozdrozu.pl/artykul/3061/list-z-gasnacej-metropolii
1469,https://ziemianarozdrozu.pl/artykul/3060/chiny-w-calej-swej-okazalosci
1470,https://ziemianarozdrozu.pl/artykul/3059/who-roczne-koszty-zanieczyszczenia-powietrza-w-polsce-ponad-100-mld
1471,https://ziemianarozdrozu.pl/artykul/3058/bank-hsbc-nie-kupujcie-akcji-koncernow-naftowych-i-gazowych
1472,https://ziemianarozdrozu.pl/artykul/3057/korporacyjna-zywnosc
1473,https://ziemianarozdrozu.pl/artykul/3056/upadek-jemenu-przedsmakiem-tego-co-nadchodzi
1474,https://ziemianarozdrozu.pl/artykul/3055/czy-gadanie-o-zmianie-klimatu-nas-meczy
1475,https://ziemianarozdrozu.pl/artykul/3054/pulapka-„efektow-zewnetrznych”-o-tym-jak-postep-popelnia-samobojstwo
1476,https://ziemianarozdrozu.pl/artykul/3053/„granice-wzrostu”-klubu-rzymskiego-–-strachy-na-lachy
1477,https://ziemianarozdrozu.pl/artykul/3052/to-zmienia-wszystko
1478,https://ziemianarozdrozu.pl/artykul/3051/astma-i-alergie-–-przyczyna-jest-zanieczyszczone-powietrze
1479,https://ziemianarozdrozu.pl/artykul/3050/kiedy-zapada-zmrok
1480,https://ziemianarozdrozu.pl/artykul/3049/philip-wollen-zwierzeta-musza-zniknac-z-naszego-menu
1481,https://ziemianarozdrozu.pl/artykul/3048/plany-ograniczenia-emisji-ue-chin-usa-i-rosji-nieodpowiednie-lub-ledwie-przecietne
1482,https://ziemianarozdrozu.pl/artykul/3047/lupkowe-trzesienie-ziemi-w-oklahomie
1483,https://ziemianarozdrozu.pl/artykul/3046/kronika-rozdroza-2015-maj
1484,https://ziemianarozdrozu.pl/artykul/3045/monbiot-bez-troski-o-glebe-ludzkosc-nie-przetrwa
1485,https://ziemianarozdrozu.pl/artykul/3044/srodowisko-w-europie-jest-raczej-lepiej-bedzie-raczej-gorzej
1486,https://ziemianarozdrozu.pl/artykul/3042/koszt-zdrowotny-hormonalnie-czynnych-chemikaliow-w-samej-europie-to-juz-150-mld-euro-rocznie
1487,https://ziemianarozdrozu.pl/artykul/3041/requiem-dla-wegla
1488,https://ziemianarozdrozu.pl/artykul/3040/wywiad-z-marcinem-popkiewiczem-w-superstacji
1489,https://ziemianarozdrozu.pl/artykul/3039/w-20-minut-do-piaseczna-wpuscmy-na-pulawska-metrobusy-wywiad
1490,https://ziemianarozdrozu.pl/artykul/3038/koncerny-energetyczne-w-niemczech-krok-do-przodu-krok-do-tylu
1491,https://ziemianarozdrozu.pl/artykul/3037/badanie-fragmentacja-wyrokiem-smierci-dla-lasow-i-ich-mieszkancow
1492,https://ziemianarozdrozu.pl/artykul/3036/fundusz-klimatyczny-onz-moze-wspierac-elektrownie-weglow
1493,https://ziemianarozdrozu.pl/artykul/3035/pauza-w-ociepleniu-klimatu
1494,https://ziemianarozdrozu.pl/artykul/3034/w-strone-swiata-bez-paliw-kopalnych-jak
1495,https://ziemianarozdrozu.pl/artykul/3033/islandia-odebrac-bankom-mozliwosc-tworzenia-pieniadza
1496,https://ziemianarozdrozu.pl/artykul/3032/kalifornijska-„fabryka-snow”-i-„warzywny-spichlerz”-czy-„fabryka-koszmarow”
1497,https://ziemianarozdrozu.pl/artykul/3031/nowa-wersja-gry-zaproszenie-do-testow-konkurs
1498,https://ziemianarozdrozu.pl/artykul/3030/swiat-na-rozdrozu-czy-jest-juz-za-pozno
